32,4,90446,6,6,2,3,0,4,1,0,0,40,39,0
29,4,116613,12,13,4,1,3,4,0,0,0,40,32,0
42,2,238188,13,14,2,10,0,4,1,0,0,35,39,1
17,4,95909,7,7,4,6,3,4,1,0,0,12,39,0
41,4,82319,8,8,2,8,5,4,0,0,0,10,39,0
34,4,182274,10,10,2,4,5,4,0,0,1887,40,39,1
56,4,179625,6,6,5,8,4,4,0,0,0,32,39,0
28,4,119793,10,10,4,1,3,4,1,0,0,40,39,0
28,6,254989,7,7,4,12,3,4,1,0,0,40,39,0
19,4,104830,4,4,4,14,4,4,1,0,0,25,13,0
49,1,110373,10,10,2,13,0,4,1,0,0,40,39,1
36,6,135416,10,10,2,8,5,4,0,0,0,50,39,0
25,4,298225,10,10,2,14,0,4,1,0,0,35,39,0
42,4,166740,12,13,0,10,1,4,1,0,0,40,39,0
47,6,213668,11,15,2,10,0,4,1,0,1977,50,39,1
26,4,276624,10,10,2,11,0,4,1,0,0,40,39,0
35,4,226789,10,10,2,4,0,4,1,0,0,58,39,0
37,4,31023,9,9,2,3,0,4,1,0,0,45,39,0
39,2,116666,9,9,4,11,3,0,1,4650,0,48,39,0
42,4,136986,9,9,2,4,0,4,1,0,0,35,39,1
41,4,179580,10,10,0,8,1,4,0,0,0,36,39,1
23,4,103277,10,10,0,8,3,4,0,0,0,24,39,0
31,1,351141,9,9,2,13,0,4,1,0,0,40,39,0
36,2,191161,10,10,2,11,0,4,1,0,0,57,39,1
20,4,148709,10,10,4,10,4,4,0,0,0,25,39,0
36,4,128382,10,10,4,7,4,4,1,0,0,45,39,0
50,4,144361,9,9,2,7,0,4,1,0,0,50,39,1
37,4,172538,9,9,4,7,3,4,1,0,0,40,39,0
25,4,102476,12,13,4,5,3,4,1,27828,0,50,39,1
39,4,46028,10,10,0,8,4,4,0,0,0,60,39,0
32,4,198452,9,9,2,5,5,4,0,0,0,40,39,0
59,4,193895,10,10,6,1,1,4,0,0,0,35,39,0
29,4,233421,12,13,2,3,0,4,1,3411,0,45,39,0
50,4,378747,9,9,2,14,0,2,1,0,0,40,39,0
42,4,31251,15,11,2,12,0,4,1,0,0,37,39,0
32,4,71540,10,10,0,10,1,4,1,0,0,40,39,0
48,4,194772,16,12,2,12,0,4,1,0,1902,40,39,1
20,4,34568,9,9,2,3,0,4,1,3781,0,35,39,0
50,6,36480,6,6,0,3,1,4,1,0,0,45,39,0
18,4,116528,10,10,4,3,1,4,1,0,0,30,39,0
60,4,52152,13,14,4,10,1,4,1,0,0,50,39,0
60,4,216690,10,10,2,10,0,4,1,0,0,40,0,0
42,2,227065,13,14,4,10,1,4,1,0,0,22,39,0
49,4,84013,9,9,0,8,4,4,0,0,0,35,39,0
35,5,82051,10,10,2,12,5,4,0,0,0,40,39,0
30,6,176185,16,12,2,12,0,4,1,0,0,60,20,0
59,4,115414,10,10,2,4,0,4,1,0,0,40,39,1
24,5,493034,9,9,4,8,1,2,1,13550,0,50,39,1
55,4,354923,16,12,0,1,4,4,0,0,0,40,39,0
19,4,393712,9,9,4,1,3,4,0,0,0,20,39,0
39,4,98941,9,9,2,3,0,4,1,0,0,40,39,0
48,4,141483,10,10,0,4,4,4,0,0,0,40,39,0
44,4,172479,12,13,2,10,0,4,1,7688,0,40,39,1
21,4,226145,10,10,4,6,3,4,1,0,0,30,39,0
23,4,394612,12,13,4,13,3,2,1,0,0,40,39,0
22,4,231085,10,10,4,8,3,4,1,0,0,30,39,0
55,6,183810,13,14,2,10,0,4,1,0,0,55,39,1
19,4,186159,10,10,4,12,1,4,0,0,0,40,39,0
23,4,162282,10,10,4,6,1,4,1,0,0,25,39,0
46,4,219021,9,9,2,14,0,4,1,15024,0,44,39,1
23,4,273206,12,13,4,1,1,4,0,0,0,23,39,0
47,5,332355,13,14,2,4,0,4,1,15024,0,50,39,1
23,4,102729,10,10,4,12,3,4,0,0,0,15,39,0
42,4,198096,10,10,2,8,0,4,1,0,0,40,39,1
22,7,292933,12,13,4,1,3,4,0,0,0,10,39,0
18,4,135924,9,9,4,1,3,4,1,0,0,20,39,0
37,4,99146,12,13,2,4,0,4,1,0,1977,50,39,1
34,4,27409,5,5,2,3,0,4,1,0,0,50,39,0
30,4,299507,16,12,5,8,4,4,0,0,0,40,39,0
62,6,102631,10,10,6,5,4,4,0,0,0,50,39,0
51,4,153486,10,10,2,6,0,4,1,0,0,40,39,0
34,4,434292,9,9,2,8,0,2,1,0,0,30,39,0
28,6,240172,13,14,4,10,3,4,1,0,0,40,39,0
56,4,219426,6,6,4,6,1,4,1,0,0,40,39,0
46,4,295791,9,9,0,13,1,4,0,0,0,30,39,0
46,4,114032,10,10,2,13,0,4,1,0,1887,45,39,1
23,2,496382,10,10,3,1,3,4,0,0,0,40,13,0
33,4,376483,12,13,2,1,5,2,0,0,0,30,39,0
27,4,107218,9,9,4,8,3,1,1,0,0,40,39,0
21,4,246207,10,10,4,1,3,2,0,0,0,20,39,0
18,0,80564,9,9,4,0,3,4,1,0,0,60,39,0
36,4,83089,3,3,2,7,0,4,1,7298,0,40,26,1
37,2,328301,12,13,0,10,1,4,0,0,0,36,39,0
39,2,301614,7,7,2,8,0,4,1,0,0,40,39,0
36,4,199739,9,9,2,14,0,4,1,7298,0,60,39,1
24,4,180060,16,12,4,3,1,4,1,2354,0,40,39,0
26,4,121040,16,12,4,4,3,2,0,0,0,40,39,0
37,4,125550,9,9,0,12,1,4,0,0,0,60,39,0
34,4,170772,9,9,2,3,0,4,1,0,0,50,39,0
33,4,180551,9,9,0,4,4,4,0,0,0,40,39,0
33,6,48189,9,9,2,11,0,4,1,0,0,30,39,0
20,4,432154,9,9,4,12,3,4,0,0,0,8,26,0
26,4,263200,10,10,0,1,4,4,0,0,0,38,39,0
47,4,123207,9,9,2,1,5,4,0,0,0,20,39,1
17,4,110798,7,7,4,12,3,4,0,0,0,20,39,0
53,4,238481,15,11,2,4,0,4,1,0,1485,40,39,0
31,4,185528,10,10,0,12,3,4,0,0,0,35,39,0
34,4,181311,7,7,2,7,0,4,1,0,0,40,39,0
23,4,528616,3,3,2,8,0,4,1,0,0,40,26,0
39,4,272950,12,13,2,3,0,4,1,0,0,45,39,1
22,0,195532,9,9,4,0,3,4,0,0,0,40,39,0
21,4,197583,10,10,4,1,3,4,0,0,0,20,39,0
40,4,48612,9,9,4,1,4,2,0,0,0,35,39,0
54,2,31533,13,14,2,1,0,4,1,7298,0,40,39,1
32,1,148138,12,13,2,10,0,1,1,0,2002,40,20,0
29,2,30069,9,9,2,8,5,4,0,2635,0,40,39,0
68,0,170182,10,10,4,0,4,2,0,0,0,40,39,0
27,2,230885,12,13,2,11,0,4,1,0,0,45,39,1
54,4,174102,10,10,4,4,1,4,1,0,0,40,39,1
23,4,352606,9,9,0,9,4,4,0,0,0,40,39,0
38,4,241153,13,14,2,4,0,4,1,0,0,48,39,1
54,4,155433,9,9,2,8,5,4,0,0,0,35,39,0
21,4,109414,10,10,4,10,3,1,1,0,1974,40,39,0
40,4,125461,15,11,4,10,1,4,1,0,0,42,39,0
19,4,331556,6,6,4,8,1,4,0,0,0,40,39,0
21,0,138575,9,9,4,0,2,4,1,0,0,60,39,0
35,4,223514,12,13,2,1,5,2,0,0,0,40,39,0
39,4,115418,10,10,4,1,3,4,0,2174,0,45,39,0
38,4,193026,9,9,4,8,4,4,1,0,1408,40,0,0
41,4,147206,8,8,2,6,0,4,1,0,0,40,39,1
26,4,174592,10,10,4,1,1,4,0,0,0,40,39,0
35,4,268620,9,9,0,8,1,4,0,0,0,45,39,0
70,6,150886,10,10,2,3,0,4,1,0,0,25,39,0
45,4,112362,6,6,2,12,0,4,1,0,0,40,39,0
83,4,195507,9,9,6,11,1,4,1,0,0,55,39,0
59,4,192983,9,9,5,8,1,4,0,0,0,40,39,0
18,4,120544,5,5,4,8,3,2,1,0,0,15,39,0
31,4,59083,9,9,2,1,0,4,1,0,0,40,39,0
43,4,208277,13,14,2,10,5,4,0,0,0,45,39,1
24,2,184678,12,13,4,10,1,4,0,0,0,40,39,0
33,4,278736,15,11,2,7,0,4,1,0,0,50,39,0
48,2,39464,13,14,4,10,1,4,0,0,0,52,39,0
27,4,162343,12,13,2,4,0,4,1,0,0,40,6,0
41,4,204046,9,9,2,3,0,4,1,0,0,40,39,0
25,4,255647,9,9,2,8,5,4,0,0,0,25,26,0
53,4,123011,9,9,0,14,1,4,1,0,0,40,39,1
66,6,291362,11,15,2,10,0,4,1,0,0,50,39,0
31,4,159187,10,10,2,3,0,4,1,0,0,40,39,1
30,7,126414,12,13,3,1,1,4,1,0,0,40,39,0
22,4,227626,9,9,0,14,1,4,1,0,0,40,39,0
47,5,173783,12,13,2,12,0,4,1,15024,0,60,39,1
74,4,211075,9,9,2,4,0,4,1,0,0,40,39,1
37,4,176756,10,10,2,1,0,2,1,0,1485,70,39,1
35,6,31095,10,10,5,5,1,4,1,4101,0,60,39,0
51,6,32372,12,13,2,4,0,4,1,0,1672,70,39,0
40,4,331651,10,10,5,8,1,4,0,0,0,40,39,0
51,2,146325,14,16,2,10,0,4,1,0,1887,40,39,1
26,4,515025,6,6,2,6,5,4,0,0,0,40,39,0
53,4,394474,16,12,4,1,4,2,0,0,0,40,39,0
32,4,400535,9,9,2,3,0,4,1,3781,0,40,39,0
29,6,337505,10,10,2,3,0,1,1,0,0,40,35,0
42,4,211860,9,9,5,1,1,4,1,0,0,40,39,0
22,4,102684,10,10,4,14,1,4,1,0,0,32,39,0
62,0,225657,9,9,2,0,0,4,1,0,0,24,39,0
33,4,121966,9,9,0,1,1,4,0,0,0,40,39,0
21,4,396790,9,9,4,14,3,2,1,0,0,20,39,0
46,2,149949,12,13,2,10,0,4,1,0,0,45,39,1
25,4,252187,7,7,4,6,1,4,1,0,0,40,39,0
29,4,209934,3,3,2,8,0,4,1,0,0,40,26,0
29,1,229300,12,13,4,10,1,4,1,0,0,48,39,0
33,4,170769,14,16,0,12,1,4,1,99999,0,60,39,1
50,4,200618,16,12,0,3,1,4,1,0,0,40,39,0
22,4,216984,9,9,4,1,1,0,0,0,0,40,39,0
40,4,212760,9,9,0,3,1,4,1,0,0,40,39,0
28,4,150309,9,9,2,7,0,0,1,0,0,45,39,0
54,4,174655,9,9,2,1,0,4,1,0,0,40,39,0
29,4,109621,9,9,2,3,0,4,1,0,0,40,39,0
49,4,225124,9,9,6,7,4,2,0,0,0,40,39,0
46,4,172695,7,7,6,8,1,4,0,0,0,27,8,0
71,6,238479,6,6,2,3,0,4,1,0,0,8,39,0
27,4,37754,10,10,2,5,0,4,1,0,0,80,39,0
56,4,85018,9,9,4,1,1,4,0,0,0,40,39,0
64,4,256466,9,9,2,13,0,1,1,0,0,60,30,1
23,4,169188,10,10,2,4,5,4,0,0,0,25,39,0
36,4,210945,12,13,2,10,0,4,1,0,0,40,39,1
39,2,287031,13,14,2,10,0,4,1,0,0,45,39,1
26,4,224361,9,9,4,4,1,4,1,0,0,40,39,0
31,1,108464,16,12,2,13,0,4,1,0,0,40,39,0
36,4,75826,12,13,0,1,4,4,0,0,0,40,39,0
43,4,120277,9,9,2,3,0,4,1,0,0,40,39,1
25,4,104439,10,10,4,1,1,4,0,0,0,50,39,0
27,4,56870,9,9,2,7,0,4,1,0,0,40,39,0
24,4,200819,8,8,4,12,1,4,1,0,0,40,39,0
50,6,170562,16,12,2,11,0,4,1,0,0,20,39,0
30,4,80933,9,9,2,3,0,4,1,0,0,40,39,0
24,4,33088,7,7,4,6,1,4,1,0,0,40,39,0
41,2,112763,13,14,0,10,4,4,0,7430,0,36,39,1
29,4,177651,10,10,4,4,1,4,1,0,0,45,39,0
31,4,261943,10,10,2,4,0,4,1,0,0,40,39,0
54,4,169785,10,10,0,4,1,4,0,0,0,40,22,0
20,4,141481,7,7,2,12,2,4,0,0,0,50,39,0
37,4,433491,9,9,4,8,3,4,1,0,0,40,39,0
28,2,86615,9,9,4,8,3,2,1,0,0,30,39,0
39,4,125550,9,9,2,1,5,4,0,0,0,40,39,1
46,7,421223,10,10,4,4,1,4,0,0,0,40,39,0
35,4,26999,12,13,5,4,4,4,0,0,0,42,39,0
36,6,241998,10,10,2,12,0,4,1,99999,0,20,39,1
34,0,133861,9,9,2,0,0,4,1,0,0,25,39,0
44,4,115323,13,14,2,4,0,4,1,0,0,40,39,1
34,5,23778,12,13,0,4,1,4,1,0,0,50,39,0
28,6,190836,9,9,2,12,0,4,1,0,0,50,39,1
38,5,159179,11,15,2,10,0,4,1,0,0,45,39,1
64,0,205479,12,13,2,0,0,4,1,0,0,50,39,1
19,0,47713,10,10,4,0,3,4,0,0,0,40,39,0
35,4,163237,12,13,2,12,0,4,1,0,0,52,39,1
61,4,202202,9,9,4,1,1,4,0,0,0,40,39,0
45,4,168837,10,10,0,12,4,4,0,0,0,40,39,0
36,4,112271,9,9,2,14,0,4,1,0,0,40,39,0
34,4,52537,9,9,4,14,4,2,1,0,0,30,39,0
27,4,38353,15,11,2,12,0,4,1,0,0,60,39,0
22,4,141698,6,6,4,3,4,4,1,0,0,40,39,0
26,4,28856,12,13,4,13,1,4,0,0,0,40,39,0
19,4,175652,7,7,4,8,2,4,0,0,0,15,39,0
36,4,213008,9,9,0,5,1,4,1,0,0,40,39,0
51,4,196501,12,13,0,4,1,4,1,14084,0,50,39,1
63,4,118798,9,9,2,3,0,4,1,99999,0,40,39,1
51,4,92463,9,9,2,1,0,4,1,0,0,40,39,0
20,7,125165,10,10,4,1,3,4,0,0,0,25,39,0
42,6,103980,15,11,2,10,0,4,1,0,0,50,39,0
40,0,180362,12,13,4,0,3,4,0,0,0,40,39,0
25,4,53903,10,10,2,3,0,4,1,0,0,40,39,0
40,4,179735,15,11,0,1,4,4,0,0,0,50,39,0
41,0,277390,12,13,2,0,5,4,0,0,0,30,39,1
49,4,122177,9,9,4,6,3,4,1,0,0,80,39,0
46,4,188161,9,9,5,7,3,2,0,0,0,40,39,0
32,6,170108,9,9,5,12,1,4,1,0,0,50,39,0
28,4,175262,10,10,2,6,0,2,1,0,0,40,26,0
19,0,204441,9,9,4,0,2,2,1,0,0,20,39,0
19,4,164395,9,9,4,1,3,4,0,0,0,25,39,0
18,4,115630,7,7,4,1,3,2,1,0,0,20,39,0
39,4,178815,9,9,4,12,1,4,1,0,0,55,39,0
60,6,168223,12,13,0,10,1,4,0,0,0,30,39,0
46,2,202560,12,13,0,10,1,4,0,0,1408,40,39,0
38,4,100295,4,4,2,7,5,4,0,0,0,50,2,1
36,4,172256,9,9,2,7,0,4,1,0,0,44,39,1
45,4,51664,10,10,2,12,0,4,1,0,0,40,39,0
60,7,358893,12,13,0,10,1,4,0,0,2339,40,39,0
30,4,115963,7,7,2,3,0,4,1,0,0,40,39,0
22,4,333910,10,10,4,13,1,4,0,0,0,43,39,0
23,4,148948,10,10,4,4,1,4,1,0,0,45,39,0
48,7,130561,10,10,4,10,1,2,0,0,0,24,39,0
46,4,428350,9,9,2,8,3,4,0,0,0,15,39,0
43,4,188808,13,14,2,4,0,4,1,0,0,45,39,1
25,4,112847,9,9,2,14,3,3,1,0,0,40,39,0
50,4,110748,10,10,4,10,1,4,1,0,0,40,39,0
61,5,156653,9,9,0,12,1,4,1,0,0,55,39,0
35,4,196491,12,13,4,12,1,4,1,0,0,50,39,0
65,2,254413,10,10,0,4,1,4,0,0,0,40,39,0
56,4,91262,9,9,2,14,0,1,1,0,0,45,39,0
43,6,154785,12,13,2,7,5,1,0,0,0,80,37,0
55,4,84231,9,9,2,14,0,4,1,0,0,50,39,0
22,4,226327,10,10,4,1,3,4,0,0,0,40,39,0
40,4,248406,10,10,0,7,3,4,1,0,0,32,39,0
35,4,54317,9,9,2,5,0,4,1,0,1672,50,39,0
22,0,32732,10,10,4,0,3,4,1,0,0,50,39,0
20,4,95918,5,5,2,7,0,4,1,0,0,40,39,0
46,2,375675,8,8,2,8,0,4,1,0,0,35,39,1
43,4,244172,9,9,5,14,4,4,1,0,0,40,26,0
46,1,233555,9,9,0,1,4,2,0,0,0,40,0,0
39,4,326342,7,7,2,8,0,2,1,2635,0,37,39,0
34,4,77271,9,9,4,4,4,4,0,0,0,20,9,0
35,4,33397,9,9,0,8,1,4,0,0,0,35,39,0
30,4,446358,9,9,4,1,4,4,1,0,0,41,39,0
25,4,151810,9,9,4,7,1,2,1,0,0,28,39,0
44,4,125461,13,14,2,4,0,4,1,0,0,35,39,1
35,4,133906,9,9,0,1,4,4,0,0,0,40,39,0
41,4,155106,9,9,2,6,0,4,1,0,0,40,39,0
43,1,203637,12,13,2,1,0,4,1,7298,0,40,39,1
32,4,232766,10,10,4,1,1,4,0,0,0,40,39,0
50,4,305319,4,4,2,3,0,4,1,0,0,40,39,0
20,4,121023,10,10,4,1,3,4,0,0,0,15,39,0
29,4,198997,9,9,2,1,5,4,0,0,0,20,39,0
38,4,167140,11,15,2,10,0,4,1,99999,0,70,39,1
20,4,38772,6,6,4,6,4,4,1,0,0,50,39,0
41,4,253759,9,9,4,12,4,2,0,0,0,40,39,0
27,4,130067,10,10,4,4,1,4,0,0,0,65,39,0
37,4,203828,5,5,2,3,0,4,1,0,0,40,39,0
62,7,221558,13,14,5,10,4,4,0,0,0,24,0,0
31,4,156464,6,6,0,8,1,4,1,0,0,40,39,0
49,4,72333,10,10,0,1,1,1,0,0,0,40,39,0
33,2,83671,12,13,4,10,1,2,0,0,0,50,39,0
31,4,339482,9,9,2,3,0,4,1,0,1848,40,39,1
19,4,91928,10,10,4,8,2,4,0,0,0,35,39,0
44,4,99203,4,4,2,7,0,4,1,0,0,40,39,0
31,5,455995,10,10,4,4,1,4,1,0,0,65,39,1
62,4,192515,9,9,6,5,4,4,0,0,0,40,39,0
65,6,111483,10,10,2,4,0,4,1,0,2174,10,39,1
17,4,221129,5,5,2,8,0,4,1,0,0,40,39,0
60,4,85413,9,9,2,14,0,4,1,0,0,44,39,1
31,4,196125,7,7,2,3,0,4,1,0,0,40,39,0
29,4,265638,10,10,4,8,4,2,0,0,0,40,39,0
53,4,177727,9,9,2,7,0,4,1,0,0,40,39,1
44,4,205822,10,10,2,12,0,4,1,0,0,40,39,1
43,4,112607,7,7,2,12,0,4,1,0,0,60,39,0
40,1,177595,10,10,2,3,0,4,1,0,1579,40,39,0
18,4,183315,7,7,4,12,3,2,0,0,0,10,39,0
47,4,116279,9,9,0,3,4,4,0,0,0,43,39,0
38,1,122493,12,13,2,10,0,4,1,4064,0,40,39,0
37,4,215419,16,12,2,8,5,4,0,0,0,25,39,0
40,4,310101,10,10,5,12,1,0,0,0,0,40,39,0
57,5,61885,9,9,2,10,0,2,1,0,0,60,39,1
43,4,59107,9,9,5,8,1,4,0,4101,0,40,39,0
32,4,227214,12,13,2,10,0,3,1,0,0,40,7,0
64,4,239450,10,10,2,12,0,4,1,0,0,40,39,0
18,4,118847,8,8,4,12,3,4,0,0,0,20,39,0
40,6,95226,12,13,4,4,1,4,1,0,0,50,39,0
17,0,659273,7,7,4,0,3,2,0,0,0,40,38,0
23,4,215395,9,9,4,7,1,4,1,0,0,40,39,0
45,4,170600,15,11,0,1,4,2,0,0,0,40,39,0
45,6,91044,13,14,0,10,1,4,0,0,0,15,39,0
27,4,318639,6,6,4,8,1,4,1,0,0,60,26,0
23,4,160398,10,10,3,6,4,4,1,0,0,40,39,0
58,6,216824,9,9,2,5,0,1,1,0,0,30,39,0
35,4,308945,9,9,0,13,4,4,0,0,0,75,39,0
47,4,30840,13,14,0,10,1,4,1,0,0,40,39,1
33,4,99309,9,9,2,4,0,4,1,0,0,50,39,0
27,4,188576,12,13,5,10,1,1,1,0,0,40,30,1
46,4,83064,16,12,2,7,0,4,1,0,0,40,39,1
24,4,403865,10,10,2,3,0,4,1,0,0,56,39,0
40,4,235786,10,10,2,3,0,4,1,0,0,44,39,1
44,4,191893,9,9,4,8,3,4,0,0,0,24,39,0
31,2,149184,12,13,2,11,0,4,1,0,0,97,39,1
37,4,152909,15,11,2,1,0,4,1,7688,0,40,39,1
23,4,435604,15,11,5,4,3,4,0,0,0,40,39,0
30,5,109282,12,13,2,12,0,4,1,0,0,52,39,1
31,4,248178,10,10,2,8,0,2,1,0,0,35,39,0
24,0,112683,9,9,4,0,1,4,0,0,0,32,39,0
32,4,209103,10,10,2,4,0,4,1,3464,0,40,39,0
27,4,183639,9,9,4,14,3,4,1,0,0,40,39,0
35,2,107233,9,9,4,1,4,0,1,0,0,55,39,0
27,4,175387,12,13,4,4,1,4,1,0,1876,40,39,0
30,6,178255,12,13,2,12,0,4,1,0,0,70,0,0
33,6,38223,9,9,4,5,3,4,1,0,0,70,39,0
34,4,228873,14,16,2,10,0,4,1,0,0,45,39,1
29,4,202182,10,10,2,3,0,4,1,0,0,50,39,0
26,2,425092,13,14,4,10,1,4,0,2174,0,40,39,0
39,6,152587,9,9,4,3,3,4,1,0,0,40,39,0
37,5,39089,10,10,2,4,0,4,1,3103,0,50,39,1
51,4,204304,10,10,0,4,1,4,0,0,0,50,39,1
40,4,116103,10,10,5,3,4,4,1,4934,0,47,39,1
53,4,290640,4,4,2,3,0,1,1,0,0,40,40,0
58,1,81973,10,10,2,13,0,1,1,0,1485,40,39,1
29,4,134890,12,13,2,13,0,4,1,0,0,40,39,1
33,4,452924,9,9,2,7,0,3,1,0,0,40,26,0
57,4,245193,13,14,2,4,0,4,1,0,0,60,39,1
69,7,34339,9,9,2,11,0,4,1,0,0,40,39,0
20,4,184756,10,10,4,1,3,4,0,0,0,12,39,0
56,4,392160,9,9,6,12,4,4,0,0,0,25,26,0
49,4,168337,3,3,2,3,0,4,1,0,0,40,39,0
34,4,309513,9,9,2,7,0,4,1,0,0,40,39,0
70,4,77219,9,9,2,3,0,4,1,0,0,37,39,0
44,4,212888,12,13,0,4,4,4,0,0,0,45,39,0
37,4,361888,12,13,4,10,1,4,1,10520,0,40,39,1
58,2,237879,12,13,2,10,0,4,1,0,0,58,39,0
42,6,93099,10,10,2,10,3,4,0,0,0,25,39,0
41,4,225193,9,9,2,12,0,4,1,0,0,40,39,0
28,4,50814,9,9,4,1,1,4,0,0,0,40,39,0
47,2,123681,13,14,2,10,0,4,1,7688,0,60,39,1
24,4,249351,9,9,2,7,5,4,0,0,0,40,39,0
58,6,222311,9,9,2,8,0,4,1,7688,0,55,39,1
18,4,301762,9,9,4,1,3,4,0,0,0,25,39,0
50,4,195298,10,10,2,4,0,4,1,0,0,50,39,1
69,4,541737,10,10,6,1,1,4,0,2050,0,24,39,0
84,4,241065,13,14,4,10,1,4,1,0,0,66,39,0
47,4,129513,12,13,2,4,0,4,1,0,0,60,39,1
19,4,374262,8,8,4,6,3,4,1,0,0,20,39,0
24,4,382146,10,10,4,10,1,2,1,0,0,40,39,0
48,0,185291,12,13,2,0,0,4,1,0,0,6,39,0
53,4,30447,9,9,0,7,1,4,1,0,0,50,39,0
58,4,49893,10,10,2,12,0,4,1,0,0,45,39,0
22,4,197387,10,10,4,6,2,4,1,0,0,24,26,0
36,6,111957,10,10,2,4,0,4,1,0,0,52,39,0
34,4,340458,8,8,4,1,4,4,0,0,0,40,39,0
43,4,185670,2,2,6,10,4,4,0,0,0,21,26,0
37,4,210945,9,9,2,6,0,4,1,0,0,24,39,0
43,4,350661,11,15,5,13,1,4,1,0,0,50,4,1
42,4,190543,10,10,2,13,5,4,0,0,0,40,39,1
21,4,70261,10,10,4,8,3,4,1,0,0,30,39,0
49,6,179048,9,9,2,12,0,4,1,0,0,60,12,0
35,4,242094,9,9,2,8,2,2,1,0,0,40,39,0
49,6,117634,10,10,6,3,4,4,0,0,0,30,39,0
28,4,82531,10,10,4,8,1,2,1,0,0,40,39,0
51,4,193374,2,2,2,3,0,4,1,0,0,40,26,0
30,0,186420,12,13,4,0,1,4,0,0,0,40,39,0
19,4,323605,4,4,4,8,1,4,1,0,0,60,39,1
56,4,371064,5,5,2,8,0,4,1,0,0,40,39,0
20,4,39927,9,9,4,8,1,4,1,0,0,8,39,0
22,4,64292,10,10,4,1,3,4,0,0,0,37,39,0
33,4,198660,9,9,2,7,0,4,1,99999,0,56,39,1
54,0,196975,9,9,0,0,2,4,1,0,0,45,39,0
22,4,210165,10,10,4,3,1,4,1,0,0,50,39,0
68,4,144137,10,10,0,9,2,4,0,0,0,30,39,0
56,2,155657,12,13,0,4,4,4,0,0,0,40,39,0
23,0,72953,9,9,4,0,1,4,1,0,0,40,39,0
69,6,107548,5,5,2,1,0,4,1,0,0,40,39,0
41,4,163258,12,13,4,13,1,4,1,0,0,40,39,0
33,4,221324,9,9,4,7,4,2,0,0,0,40,39,0
18,4,444822,7,7,4,12,3,4,0,0,0,8,26,0
17,4,154398,7,7,4,8,3,2,1,0,0,16,14,0
31,4,120672,7,7,0,6,2,2,1,0,1721,40,39,0
50,4,159650,10,10,2,13,0,4,1,0,0,60,39,1
62,4,290754,6,6,6,6,1,4,0,0,0,40,39,0
41,4,49654,9,9,0,1,4,4,0,0,0,52,39,0
20,1,147352,9,9,4,8,1,4,0,0,0,40,39,0
23,4,227943,16,12,4,12,3,4,1,0,0,30,39,0
18,4,423024,9,9,4,8,1,4,1,0,0,20,39,0
53,0,64322,4,4,5,0,1,4,1,0,0,40,39,0
42,4,445940,5,5,2,3,0,4,1,0,0,40,26,0
23,4,230824,12,13,4,10,1,4,1,0,0,40,39,0
43,4,48882,9,9,0,1,2,4,0,0,0,40,39,0
47,4,168195,9,9,2,12,0,4,1,0,0,55,39,0
53,2,188644,3,3,2,8,0,4,1,0,0,40,26,0
28,4,136077,6,6,4,6,1,4,1,0,0,40,39,0
28,7,119793,10,10,2,11,0,4,1,0,0,40,39,0
44,4,336513,10,10,2,10,0,4,1,0,0,45,39,0
58,4,186991,9,9,2,7,0,4,1,0,0,40,39,0
25,0,218948,4,4,4,0,1,4,0,0,0,32,26,0
26,4,211435,9,9,4,7,4,4,0,0,0,40,39,0
36,6,280169,10,10,2,5,0,4,1,3456,0,8,39,0
27,4,109997,9,9,0,8,1,4,0,0,0,40,39,0
39,4,286789,14,16,2,4,0,4,1,0,0,45,39,1
25,4,102460,12,13,2,4,0,4,1,0,0,40,39,0
17,4,287160,7,7,4,8,3,4,0,0,0,15,39,0
39,4,198097,12,13,0,4,1,4,1,0,0,50,39,0
52,4,119111,9,9,2,7,0,4,1,0,0,40,39,0
24,4,174461,12,13,4,12,1,4,0,0,0,50,39,0
26,6,281678,15,11,2,5,0,4,1,0,0,55,39,0
24,0,377725,12,13,4,0,1,4,0,0,0,40,39,0
32,4,151053,9,9,2,6,0,4,1,0,0,40,39,1
49,2,186539,13,14,2,11,0,4,1,0,0,40,39,1
20,0,149478,10,10,4,0,2,4,0,0,0,25,39,0
40,4,198452,7,7,2,5,0,4,1,0,0,40,39,0
52,4,198863,11,15,0,4,1,4,1,0,2559,60,39,1
33,4,176711,9,9,4,1,1,4,1,0,0,40,39,0
19,4,165310,9,9,2,7,2,4,1,0,0,20,39,0
37,4,213008,15,11,2,10,0,4,1,0,0,40,24,0
21,7,38251,10,10,4,13,3,4,0,0,0,20,39,0
33,4,125761,10,10,4,1,1,4,1,0,0,36,39,0
28,4,148645,16,12,0,10,1,4,0,0,0,40,39,0
48,4,273435,9,9,2,3,0,4,1,0,1579,40,39,0
43,4,208613,12,13,5,13,1,4,1,0,0,40,39,0
32,4,192565,9,9,2,7,0,4,1,0,0,40,39,0
28,4,183885,9,9,4,8,3,4,1,0,0,30,39,0
47,6,243631,12,13,2,10,0,1,1,0,0,40,35,0
37,4,191754,12,13,2,1,0,4,1,0,0,50,39,1
26,4,261278,10,10,5,12,2,2,1,0,0,30,39,0
55,4,127014,9,9,2,8,0,4,1,0,0,60,39,0
40,4,197919,16,12,0,12,4,4,0,0,0,40,39,0
31,4,217460,12,13,2,4,0,4,1,0,0,40,39,1
